	loss	arch	us	ds	us_epochs	us_lr	us_bs	us_wd	ds_epochs	ds_lr	ds_bs	ds_wd	zero	1	5	10	20	full	100	200
800	CLIP	RN50	LAION2.7m	CLIPART	16	0.001	1024	0.1	128	3E-05	128	0.1	0.319	1.449	5.101	16	32.623			
801	CLIP	RN50	LAION2.7m	CLIPART	16	0.001	1024	0.1	128	0.0001	128	0.1	0.319	2.319	17.159	29.217	44.348			
802	CLIP	RN50	LAION2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	0.319	4.638	21.507	34.58	49.188			
803	CLIP	RN50	YFCC15m	PETS	16	0.001	1024	0.1	128	3E-05	128	0.1	4.008	4.498	9.051	21.51	51.799			
804	CLIP	RN50	YFCC15m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	4.008	5.971	21.074	39.504	66.63	86.5		
805	CLIP	RN50	YFCC15m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	4.008	8.833	28.162	44.138	67.993			
806	CLIP	RN50	YFCC15m	REAL	16	0.001	1024	0.1	128	3E-05	128	0.1	0.13	1.159	24.812	42.696	56.783			
807	CLIP	RN50	YFCC15m	REAL	16	0.001	1024	0.1	128	0.0001	128	0.1	0.13	7.536	36.812	49.681	60.536	84		
808	CLIP	RN50	YFCC15m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1	0.13	11.884	37.333	49.681	59.609			
809	CLIP	RN50	YFCC15m	CLIPART	16	0.001	1024	0.1	128	3E-05	128	0.1	0.304	0.58	9.623	23.536	40.435			
810	CLIP	RN50	YFCC15m	CLIPART	16	0.001	1024	0.1	128	0.0001	128	0.1	0.304	2.609	19.362	33.391	48.449	71.5		
811	CLIP	RN50	YFCC15m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	0.304	4.638	22.319	38.145	51.478			
812	CLIP	RN50	YFCC2.7m	PETS	16	0.001	1024	0.1	128	3E-05	128	0.1	3.626	4.171	6.761	12.514	33.806			
813	CLIP	RN50	YFCC2.7m	PETS	16	0.001	1024	0.1	128	0.0001	128	0.1	3.626	5.016	14.231	29.853	54.253			
814	CLIP	RN50	YFCC2.7m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	3.626	7.388	25.573	38.332	60.605			
815	CLIP	RN50	YFCC2.7m	REAL	16	0.001	1024	0.1	128	3E-05	128	0.1	0.217	0.58	8.058	19.014	35.174			
816	CLIP	RN50	YFCC2.7m	REAL	16	0.001	1024	0.1	128	0.0001	128	0.1	0.217	2.609	19.594	33.043	46.058			
817	CLIP	RN50	YFCC2.7m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1	0.217	6.087	26.899	37.971	49.232			
818	CLIP	RN50	YFCC2.7m	CLIPART	16	0.001	1024	0.1	128	3E-05	128	0.1	0.217	0.87	4.406	10.58	21.29			
819	CLIP	RN50	YFCC2.7m	CLIPART	16	0.001	1024	0.1	128	0.0001	128	0.1	0.217	1.159	10.145	20.435	34.188			
820	CLIP	RN50	YFCC2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	0.217	3.478	15.594	26.841	40.928			
821	CLIP_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	7.988	6.461	27.126	46.401	68.975			
822	CLIP_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1	30.616	9.733	34.324	54.853	71.51			
823	CLIP_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1	69.029	9.733	52.754	66.412	75.491			
824	CLIP_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1	1.957	7.536	31.304	44.174	56.203			
825	CLIP_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1	46.159	9.275	33.565	49.159	60.464			
826	CLIP_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1	86.609	9.275	52.406	73.826	79.493			
827	CLIP_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	1.71	4.058	21.855	38	51.072			
828	CLIP_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1	39.725	4.058	26.493	43.043	56.551			
829	CLIP_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1	82.029	7.826	40.29	63.855	73.377			
830	CLIP_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	6.625	6.979	28.762	45.583	67.666			
831	CLIP_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1	27.535	10.115	35.442	53.299	71.347			
832	CLIP_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1	73.01	25.027	52.89	66.576	76.172			
833	CLIP_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1	0.899	8.406	33.217	45.159	56.551			
834	CLIP_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1	39.884	8.986	37.391	50.435	60.333			
835	CLIP_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1	89.942	13.623	49.565	71.71	80.739			
836	CLIP_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	1.014	4.058	20.812	37.13	50.71			
837	CLIP_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1	29.725	4.058	23.014	41.275	55.275			
838	CLIP_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1	81.797	6.087	33.449	56.493	69.913			
839	CLIP_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1	6.407	8.424	31.216	51.554	72.764			
840	CLIP_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1	34.896	12.159	40.076	59.569	75.354			
841	CLIP_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1	79.935	8.424	63.004	74.346	81.325			
842	CLIP_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1	1.739	8.696	31.768	44.232	55.536			
843	CLIP_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1	43.362	8.986	35.826	49.159	59.565			
844	CLIP_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1	43.362	8.986	48.348	64.638	59.565			
845	CLIP_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1	1.87	3.478	17.971	31.971	46.13			
846	CLIP_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1	23.203	3.478	20.696	37.043	50.188			
847	CLIP_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1	66.043	5.797	28.87	43.565	55.812			
848	CLIP_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	31.93	27.69	40.84	45.31	52.05			
849	CLIP_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1	45.96	36.9	45.27	48.3	53.8			
850	CLIP_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1	52.41	47.96	47.63	50.55	55.13			
851	CLIP_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1	3.67	12.34	42.287	51.915	60.16			
852	CLIP_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1	18.032	15.053	44.681	54.043	61.223			
853	CLIP_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1	64.521	26.383	51.702	63.085	65.745			
854	CLIP_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1	23.258	15.138	64.464	75.214				
855	CLIP_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1	65.253	31.065	73.767	79.652				
856	CLIP_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1	91.338	67.702	89.892	87.114				
857	CLIP_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	31.39	26.67	36.84	44.59	51.79			
858	CLIP_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1	44.81	35.28	42.23	46.43	52.95			
859	CLIP_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1	52.71	46.98	45.7	50.04	54.29			
860	CLIP_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1	3.457	12.394	36.011	45.479	56.383			
861	CLIP_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1	14.096	13.883	38.085	47.926	57.394			
862	CLIP_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1	54.043	20.319	44.362	54.84	59.734			
863	CLIP_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1	20.874	11.045	61.045	74.458				
864	CLIP_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1	61.292	22.929	72.699	77.581				
865	CLIP_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1	91.765	63.577	89.678	86.012				
866	CLIP_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1	20.26	18.26	32.39	42.33	49.96			
867	CLIP_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1	36.43	25.33	35.28	43.89	51.09			
868	CLIP_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1	45.13	39.17	35.5	44.6	51.88			
869	CLIP_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1	3.457	15.053	39.628	47.128	56.33			
870	CLIP_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1	17.287	17.66	41.33	49.84	57.872			
871	CLIP_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1	55.479	24.415	46.064	54.574	60.106			
872	CLIP_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1	24.54	15.237	62.525	74.162				
873	CLIP_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1	60.963	27.301	70.48	78.156				
874	CLIP_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1	86.851	63.067	84.517	82.955				
875	CLIP	VITB32	LAION400m	CIFAR100	32	0.001	1024	0.1	128	3E-06	128	0.1	66.46	70.8	75.94	77.76	80.05	90.05		
876	CLIP	VITB32	LAION400m	CIFAR100	32	0.001	1024	0.1	128	1E-05	128	0.1	66.46	71.58	75.08	76.72	78.41	88.97		
877	CLIP	VITB32	LAION400m	CIFAR100	32	0.001	1024	0.1	128	3E-05	128	0.1	66.46	71.74	73.92	76.45	76.17	87.19		
878	CLIP	VITB32	LAION400m	DTD	32	0.001	1024	0.1	128	3E-06	128	0.1	1.011	2.234	25.266	53.936	65.638	73.191		
879	CLIP	VITB32	LAION400m	DTD	32	0.001	1024	0.1	128	1E-05	128	0.1	1.011	8.404	44.787	58.457	67.074	74.043		
880	CLIP	VITB32	LAION400m	DTD	32	0.001	1024	0.1	128	3E-05	128	0.1	1.011	17.926	48.298	56.489	65.585	72.926		
881	CLIP	VITB32	LAION400m	CALTECH101	32	0.001	1024	0.1	128	3E-06	128	0.1	1.183	1.496	46.318	71.926		88.166		
882	CLIP	VITB32	LAION400m	CALTECH101	32	0.001	1024	0.1	128	1E-05	128	0.1	1.183	7.265	60.026	79.06		91.864		
883	CLIP	VITB32	LAION400m	CALTECH101	32	0.001	1024	0.1	128	3E-05	128	0.1	1.183	15.549	65.631	80.654		91.93		
884	CLIP	VITB32	OpenAI400m	CIFAR100	32	0.001	1024	0.1	128	3E-06	128	0.1	61.11	70.25	75.48	77.93	79.66	90.14		
885	CLIP	VITB32	OpenAI400m	CIFAR100	32	0.001	1024	0.1	128	1E-05	128	0.1	61.11	70.87	75.3	76.97	77.65	89.67		
886	CLIP	VITB32	OpenAI400m	CIFAR100	32	0.001	1024	0.1	128	3E-05	128	0.1	61.11	70.48	73.87	74.73	75.56	87.33		
887	CLIP	VITB32	OpenAI400m	DTD	32	0.001	1024	0.1	128	3E-06	128	0.1	1.383	3.936	28.191	54.309	66.277	72.872		
888	CLIP	VITB32	OpenAI400m	DTD	32	0.001	1024	0.1	128	1E-05	128	0.1	1.383	9.309	45.479	57.234	66.596	73.936		
889	CLIP	VITB32	OpenAI400m	DTD	32	0.001	1024	0.1	128	3E-05	128	0.1	1.383	19.309	48.564	56.223	64.521	71.702		
890	CLIP	VITB32	OpenAI400m	CALTECH101	32	0.001	1024	0.1	128	3E-06	128	0.1	1.397	1.89	56.361	65.072		91.946		
891	CLIP	VITB32	OpenAI400m	CALTECH101	32	0.001	1024	0.1	128	1E-05	128	0.1	1.397	9.303	67.028	82.249		93.935		
892	CLIP	VITB32	OpenAI400m	CALTECH101	32	0.001	1024	0.1	128	3E-05	128	0.1	1.397	19.017	69.099	82.922		92.702		
893	SimCLR_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1		33.88	42.04	47.14	52.81	83.85		
895	SimCLR_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1		40.4	46.36	48.93	53.21	70.12		
897	SimCLR_LP-FT	RN50	Shutterstock2.7m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1		47.27	48.65	50.56	53.06	83.41		
899	SimCLR_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1		56.489	56.436	57.181	61.809	66.809		
901	SimCLR_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1		57.074	58.989	62.713	66.117	67.926		
903	SimCLR_LP-FT	RN50	Shutterstock2.7m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1		62.181	66.064	70.426	71.309	71.064		
905	SimCLR_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1		57.676	75.099	80.358		87.853		
907	SimCLR_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1		68.508	79.915	81.969		88.051		
909	SimCLR_LP-FT	RN50	Shutterstock2.7m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1		77.991	84.961	86.435		88.511		
911	SimCLR_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1		43.511	53.435	62.05	71.429	86.423		
913	SimCLR_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1		47.083	58.043	64.313	72.001	86.26		
915	SimCLR_LP-FT	RN50	Shutterstock2.7m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1		43.511	58.043	64.313	72.001	85.578		
917	SimCLR_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1		38	44.986	49.536	57.435	80		
919	SimCLR_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1		37	47.42	58.377	59.087			
921	SimCLR_LP-FT	RN50	Shutterstock2.7m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1		37	41.391	51.101	63.551			
923	SimCLR_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1		35.71	40.812	42.029	54.435	73.211		
925	SimCLR_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1		35.71	46.609	44.986	54.275	73.382		
927	SimCLR_LP-FT	RN50	Shutterstock2.7m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1		35.71	40.812	54.203	54.986	73.3		
929	SimCLR_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1		31.65	39.59	45.48	51.04	83.63		
931	SimCLR_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1		35.12	42.38	46.2	52.2	83.81		
933	SimCLR_LP-FT	RN50	CC12m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1		41.38	43.49	46.59	52.18	83.76		
935	SimCLR_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1		60.053	59.787	59.894	61.649	67.66		
937	SimCLR_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1		60.851	62.128	64.681	66.223	68.032		
939	SimCLR_LP-FT	RN50	CC12m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1		65.213	68.564	71.447	72.03	72.128		
941	SimCLR_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1		59.155	77.35	81.87		88.922		
943	SimCLR_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1		68.705	80.769	82.528		89.234		
945	SimCLR_LP-FT	RN50	CC12m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1		77.531	85.947	87.928		89.234		
947	SimCLR_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1		46.047	55.453	62.841	73.528	87.077		
949	SimCLR_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1		48.828	60.333	65.812	72.928	86.369		
951	SimCLR_LP-FT	RN50	CC12m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1		55.889	60.333	65.812	73.337	85.769		
953	SimCLR_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1		39.42	53.507	56.522	60.783	77		
955	SimCLR_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1		39.71	54.029	62.986	61.884			
957	SimCLR_LP-FT	RN50	CC12m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1		40	56.841	66.116	68.739			
959	SimCLR_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1		39.71	40.464	34.29	55.652	23.58		
961	SimCLR_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1		39.71	46.435	46.551	56.565	74.396		
963	SimCLR_LP-FT	RN50	CC12m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1		39.71	46.435	54.87	56.826	74.04		
965	SimCLR_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.0003	128	0.1		26.58	39.21	46.27	53.69	84.36		
967	SimCLR_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.001	128	0.1		31.97	43.93	47.45	54.69	84.55		
969	SimCLR_LP-FT	RN50	Redcaps2.7m	CIFAR100	16	0.001	1024	0.1	128	0.003	128	0.1		39.12	44.6	48.07	55.01	84.09		
971	SimCLR_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.0003	128	0.1		61.436	61.649	61.543	62.766	67.394		
973	SimCLR_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.001	128	0.1		62.287	63.564	66.649	66.862	69.043		
975	SimCLR_LP-FT	RN50	Redcaps2.7m	DTD	16	0.001	1024	0.1	128	0.003	128	0.1		66.915	70.16	71.777	72.832	73.138		
977	SimCLR_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.0003	128	0.1		58.531	75.23	81.772		89.07		
979	SimCLR_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.001	128	0.1		67.439	79.093	83.514		89.793		
981	SimCLR_LP-FT	RN50	Redcaps2.7m	CALTECH101	16	0.001	1024	0.1	128	0.003	128	0.1		77.811	85.487	87.204		90.155		
983	SimCLR_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.0003	128	0.1		58.806	66.848	71.892	76.963	87.214		
985	SimCLR_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.001	128	0.1		62.323	70.311	74.427	78.217	87.323		
987	SimCLR_LP-FT	RN50	Redcaps2.7m	PETS	16	0.001	1024	0.1	128	0.003	128	0.1		58.806	66.848	77.236	79.635	87.377		
989	SimCLR_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.0003	128	0.1		42.71	63.188	47.768	60.623	79		
991	SimCLR_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.001	128	0.1		43	65.333	58.174	61.609			
993	SimCLR_LP-FT	RN50	Redcaps2.7m	REAL	16	0.001	1024	0.1	128	0.003	128	0.1		43	65.333	69.884	69.159			
995	SimCLR_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.0003	128	0.1		37.101	28.754	35.391	54.754	74.334		
997	SimCLR_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.001	128	0.1		39.13	33.971	45.768	54.855	74.793		
999	SimCLR_LP-FT	RN50	Redcaps2.7m	CLIPART	16	0.001	1024	0.1	128	0.003	128	0.1		39.13	42.333	53.406	55.957	74.519		
